pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
9CSN,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
9DM9,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
9GNT,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9GO4,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9GO7,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9GO8,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9GQ0,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9GQM,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9GQP,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9MXB,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
9NCS,1,peg,PEG/polymer,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
9O4V,1,peg,PEG/polymer,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
9O5B,1,peg,PEG/polymer,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
9OUF,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
9YJL,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - sitting drop,0
9YJM,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - sitting drop,0
9YK1,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
9YK3,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
9YK5,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
1A4Y,1,dtt,Organic ligands/additives,low-mid,missing,missing,missing,0
1Z7X,1,dtt,Organic ligands/additives,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
4O1O,1,dtt,Organic ligands/additives,trace-low,missing,missing,missing,0
4O1P,1,dtt,Organic ligands/additives,trace-low,missing,missing,missing,0
4OAU,1,dtt,Organic ligands/additives,trace-low,neutral,cold,vapor diffusion - unspecified,0
4PEQ,1,dtt,Organic ligands/additives,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
4PER,1,dtt,Organic ligands/additives,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
6M11,1,dtt,Organic ligands/additives,low-mid,missing,missing,missing,0
6M12,1,dtt,Organic ligands/additives,trace-low,missing,missing,missing,0
6M13,1,dtt,Organic ligands/additives,trace-low,missing,missing,missing,0
7DSY,1,dtt,Organic ligands/additives,trace-low,missing,missing,missing,0
7DTS,1,dtt,Organic ligands/additives,low-mid,missing,missing,missing,0
7ELW,1,dtt,Organic ligands/additives,low-mid,missing,missing,missing,0
1DY5,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,missing,liquid diffusion,1
1EOW,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1KF2,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1KF3,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1KF4,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1KF5,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1KF7,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1KF8,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1NBS,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,warm,vapor diffusion - hanging drop,0
1TQ9,1,2-propanol,Neutral solvents/polyols,missing,neutral,cold,vapor diffusion - sitting drop,0
1YYW,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
2G8W,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
2HB5,1,2-propanol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
2ONW,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
2QKK,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3NGZ,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3Q3F,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
3V1O,1,2-propanol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
3V1R,1,2-propanol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
3V9U,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3V9X,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4BWK,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,missing,unspecified/other,0
4KAZ,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4ZZ4,1,2-propanol,Neutral solvents/polyols,missing,missing,ambient,liquid diffusion,1
5ARL,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,missing,unspecified/other,0
5D6U,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,liquid diffusion,1
5D97,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,liquid diffusion,1
6ETK,1,2-propanol,Neutral solvents/polyols,low-mid,missing,missing,missing,1
6ETL,1,2-propanol,Neutral solvents/polyols,low-mid,missing,missing,missing,1
6ETM,1,2-propanol,Neutral solvents/polyols,low-mid,missing,missing,missing,1
6ETN,1,2-propanol,Neutral solvents/polyols,low-mid,missing,missing,missing,1
6ETO,1,2-propanol,Neutral solvents/polyols,low-mid,missing,missing,missing,1
6ETP,1,2-propanol,Neutral solvents/polyols,low-mid,missing,missing,missing,1
6ETQ,1,2-propanol,Neutral solvents/polyols,low-mid,missing,missing,missing,1
6ETR,1,2-propanol,Neutral solvents/polyols,low-mid,missing,missing,missing,1
6K6W,1,2-propanol,Neutral solvents/polyols,missing,missing,ambient,microbatch,0
7VSB,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
8CTY,1,2-propanol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,0
8CTZ,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
8YYF,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,batch,0
8YYG,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,batch,0
8YYH,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,batch,0
8YYI,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,batch,0
8YYJ,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,batch,0
8YYK,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,batch,0
9FYW,1,2-propanol,Neutral solvents/polyols,low-mid,missing,missing,missing,0
1F0V,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
1UCI,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
1UCJ,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
1UCK,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4Z0U,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
1ZBL,1,ethanol,Neutral solvents/polyols,missing,missing,missing,missing,0
4OXP,1,ethanol,Neutral solvents/polyols,missing,missing,missing,missing,0
5B16,1,ethanol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - sitting drop,0
5K8J,1,ethanol,Neutral solvents/polyols,trace-low,mildly acidic,ambient,vapor diffusion - sitting drop,0
5L6L,1,ethanol,Neutral solvents/polyols,trace-low,neutral,ambient,vapor diffusion - sitting drop,0
7P4R,1,ethanol,Neutral solvents/polyols,very high,missing,missing,missing,0
3DYA,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
3FFI,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
3M8P,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
3M8Q,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
3NBP,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
3QLH,1,ethylene glycol,Neutral solvents/polyols,missing,mildly basic,cold,vapor diffusion - hanging drop,1
3TSR,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4PEQ,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
4PER,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
5SV2,1,ethylene glycol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - unspecified,0
5UV5,1,ethylene glycol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - unspecified,0
6AOC,1,ethylene glycol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - unspecified,1
6PQK,1,ethylene glycol,Neutral solvents/polyols,high,neutral,ambient,vapor diffusion - hanging drop,1
7TAZ,1,ethylene glycol,Neutral solvents/polyols,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8VU9,1,ethylene glycol,Neutral solvents/polyols,missing,missing,cold,vapor diffusion - hanging drop,1
8VUB,1,ethylene glycol,Neutral solvents/polyols,missing,missing,cold,vapor diffusion - hanging drop,1
8VUF,1,ethylene glycol,Neutral solvents/polyols,missing,missing,cold,vapor diffusion - hanging drop,1
8VUM,1,ethylene glycol,Neutral solvents/polyols,missing,missing,cold,vapor diffusion - hanging drop,1
1N1X,1,glycerol,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - sitting drop,0
1N3Z,1,glycerol,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - sitting drop,0
1SMX,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
1SN8,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
1W8I,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,missing,unspecified/other,0
1WDY,1,glycerol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1X1P,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - sitting drop,0
2DFE,1,glycerol,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - sitting drop,0
2DFF,1,glycerol,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - sitting drop,0
2DFH,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - sitting drop,0
2EA1,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2IAJ,1,glycerol,Neutral solvents/polyols,missing,neutral,cold,vapor diffusion - hanging drop,1
2IC3,1,glycerol,Neutral solvents/polyols,missing,neutral,cold,vapor diffusion - hanging drop,0
2PQX,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2PQY,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2X4U,1,glycerol,Neutral solvents/polyols,missing,neutral,missing,unspecified/other,1
2YJT,1,glycerol,Neutral solvents/polyols,mid,neutral,ambient,vapor diffusion - hanging drop,0
2ZPO,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
3ASM,1,glycerol,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - sitting drop,0
3JYT,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
3KLE,1,glycerol,Neutral solvents/polyols,missing,neutral,missing,vapor diffusion - hanging drop,1
3KLF,1,glycerol,Neutral solvents/polyols,missing,neutral,missing,vapor diffusion - hanging drop,1
3KLG,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,missing,vapor diffusion - hanging drop,0
3KLI,1,glycerol,Neutral solvents/polyols,missing,neutral,missing,vapor diffusion - hanging drop,0
4B8C,1,glycerol,Neutral solvents/polyols,low-mid,mildly basic,missing,unspecified/other,0
4CZX,1,glycerol,Neutral solvents/polyols,missing,neutral,missing,unspecified/other,1
4CZY,1,glycerol,Neutral solvents/polyols,missing,neutral,missing,unspecified/other,0
4LY7,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4OAU,1,glycerol,Neutral solvents/polyols,missing,neutral,cold,vapor diffusion - unspecified,0
4ODK,1,glycerol,Neutral solvents/polyols,missing,mildly basic,cold,vapor diffusion - sitting drop,0
4PEQ,1,glycerol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
4PER,1,glycerol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
4Z0U,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
5HAA,1,glycerol,Neutral solvents/polyols,very high,neutral,ambient,vapor diffusion - hanging drop,0
5HAB,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
5HBM,1,glycerol,Neutral solvents/polyols,missing,neutral,cold,vapor diffusion - hanging drop,0
5K8J,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - sitting drop,1
5L6L,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - sitting drop,0
5L6M,1,glycerol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - sitting drop,1
5NFJ,1,glycerol,Neutral solvents/polyols,missing,mildly basic,cold,vapor diffusion - sitting drop,1
6DMN,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DMV,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DO8,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DO9,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOA,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOB,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOC,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOD,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOE,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOF,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOG,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOH,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOI,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOJ,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOK,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOL,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOM,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DON,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOO,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOP,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOQ,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOR,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOS,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOT,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOU,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOV,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOW,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOX,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOY,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DOZ,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DP0,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DP1,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DP2,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DP3,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DP4,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DP5,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DP6,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,0
6DP7,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,0
6DP8,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DP9,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPA,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPB,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPC,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPD,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPE,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPF,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPG,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPH,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPI,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPJ,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPK,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPL,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPM,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPN,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPO,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6DPP,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6PQK,1,glycerol,Neutral solvents/polyols,high,neutral,ambient,vapor diffusion - hanging drop,0
8FHM,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
8GC9,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
8GGG,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
8S96,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
8SWC,1,glycerol,Neutral solvents/polyols,missing,missing,cold,vapor diffusion - hanging drop,0
9O4V,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
9O5B,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1BEL,1,methanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1C0B,1,methanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1C0C,1,methanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1AQP,1,mpd,Neutral solvents/polyols,very high,mildly acidic,missing,unspecified/other,0
1BVI,1,mpd,Neutral solvents/polyols,low-mid,acidic,missing,unspecified/other,0
1FYS,1,mpd,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
1FZU,1,mpd,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
1G02,1,mpd,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
1GSP,1,mpd,Neutral solvents/polyols,low-mid,acidic,missing,unspecified/other,0
1HYF,1,mpd,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
