pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
4WLD,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4WLT,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4WLX,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4WLY,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4WM1,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4WM2,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4WM3,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4WM4,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4WM5,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4WM6,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4WMG,1,sodium,Metal/cations,high,acidic,ambient,batch,0
4WO6,1,sodium,Metal/cations,high,acidic,cold,batch,1
4WO9,1,sodium,Metal/cations,high,acidic,cold,batch,1
4WOA,1,sodium,Metal/cations,high,acidic,cold,batch,1
4X3B,1,sodium,Metal/cations,mid,acidic,ambient,batch,1
4XAD,1,sodium,Metal/cations,very high,missing,missing,missing,0
4XEN,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4XJB,1,sodium,Metal/cations,high,missing,ambient,lipidic cubic phase,1
4XJD,1,sodium,Metal/cations,high,missing,ambient,lipidic cubic phase,1
4XJH,1,sodium,Metal/cations,high,missing,ambient,lipidic cubic phase,1
4XJI,1,sodium,Metal/cations,high,missing,ambient,lipidic cubic phase,1
4XN6,1,sodium,Metal/cations,missing,missing,missing,missing,0
4XYY,1,sodium,Metal/cations,mid,missing,missing,missing,0
4YEM,1,sodium,Metal/cations,very high,acidic,ambient,batch,1
4YEN,1,sodium,Metal/cations,high,acidic,ambient,batch,0
4YEO,1,sodium,Metal/cations,mid,missing,missing,missing,0
4YM8,1,sodium,Metal/cations,missing,missing,ambient,batch,1
4YOP,1,sodium,Metal/cations,missing,acidic,ambient,batch,1
4Z3M,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
4Z41,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
4Z46,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,1
4Z98,1,sodium,Metal/cations,high,acidic,cold,small tubes,0
4Z9G,1,sodium,Metal/cations,mid,mildly acidic,ambient,lipidic cubic phase,0
4ZEE,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
4ZFP,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
4ZIX,1,sodium,Metal/cations,high,acidic,ambient,batch,1
4ZPU,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,0
5AMY,1,sodium,Metal/cations,high,missing,missing,unspecified/other,0
5APC,1,sodium,Metal/cations,mid,acidic,missing,unspecified/other,1
5APD,1,sodium,Metal/cations,mid,acidic,missing,unspecified/other,1
5APE,1,sodium,Metal/cations,mid,missing,missing,missing,1
5APF,1,sodium,Metal/cations,high,missing,missing,missing,1
5B05,1,sodium,Metal/cations,missing,missing,missing,missing,1
5B06,1,sodium,Metal/cations,missing,missing,missing,missing,1
5B07,1,sodium,Metal/cations,missing,missing,missing,missing,1
5B1F,1,sodium,Metal/cations,missing,missing,missing,missing,1
5B1G,1,sodium,Metal/cations,missing,missing,missing,missing,1
5B59,1,sodium,Metal/cations,high,missing,missing,missing,0
5B5J,1,sodium,Metal/cations,mid,missing,missing,missing,1
5C6I,1,sodium,Metal/cations,high,acidic,ambient,batch,0
5C6J,1,sodium,Metal/cations,high,missing,ambient,batch,0
5C6L,1,sodium,Metal/cations,high,missing,ambient,batch,0
5DL9,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
5DLA,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
5DM9,1,sodium,Metal/cations,missing,acidic,ambient,batch,1
5E4P,1,sodium,Metal/cations,missing,missing,warm,batch,0
5E9R,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,1
5EBH,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - sitting drop,0
5F14,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,1
5F16,1,sodium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,1
5F81,1,sodium,Metal/cations,mid,acidic,ambient,batch,1
5F9U,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,0
5F9X,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,0
5FCP,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,0
5FDJ,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - hanging drop,1
5FEK,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - hanging drop,1
5FEL,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - hanging drop,1
5FHW,1,sodium,Metal/cations,high,neutral,ambient,vapor diffusion - sitting drop,0
5FST,1,sodium,Metal/cations,mid,acidic,missing,unspecified/other,1
5GWB,1,sodium,Metal/cations,missing,acidic,warm,vapor diffusion - hanging drop,0
5HLL,1,sodium,Metal/cations,high,acidic,ambient,batch,1
5HMJ,1,sodium,Metal/cations,very high,acidic,ambient,batch,1
5HMV,1,sodium,Metal/cations,very high,missing,missing,missing,0
5HNC,1,sodium,Metal/cations,missing,acidic,warm,batch,0
5HNL,1,sodium,Metal/cations,missing,missing,warm,batch,0
5HQ1,1,sodium,Metal/cations,mid,missing,missing,missing,0
5I4W,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,0
5I4X,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,0
5I4Y,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,0
5I53,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,0
5I54,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,0
5I5Q,1,sodium,Metal/cations,mid,missing,missing,missing,0
5I8L,1,sodium,Metal/cations,high,missing,missing,missing,0
5IDD,1,sodium,Metal/cations,very high,missing,missing,missing,1
5IHG,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
5II3,1,sodium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,1
5ILC,1,sodium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,1
5ILF,1,sodium,Metal/cations,very high,missing,ambient,vapor diffusion - hanging drop,1
5JEN,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,1
5K2L,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
5K2S,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
5KJ9,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
5KKI,1,sodium,Metal/cations,high,acidic,ambient,lipidic cubic phase,1
5KKJ,1,sodium,Metal/cations,high,acidic,ambient,lipidic cubic phase,1
5KXK,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXL,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXM,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXN,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXO,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXP,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXR,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXS,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXT,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXW,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXX,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXY,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KXZ,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5KY1,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,1
5L3H,1,sodium,Metal/cations,very high,acidic,ambient,batch,1
5L3I,1,sodium,Metal/cations,very high,acidic,ambient,batch,1
5L9J,1,sodium,Metal/cations,missing,missing,missing,missing,0
5LA5,1,sodium,Metal/cations,mid,missing,missing,missing,0
5LA8,1,sodium,Metal/cations,mid,missing,missing,missing,0
5LAF,1,sodium,Metal/cations,mid,missing,missing,missing,0
5LAG,1,sodium,Metal/cations,mid,missing,missing,missing,0
5LAN,1,sodium,Metal/cations,mid,missing,missing,missing,0
5LIN,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,0
5LIO,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,0
5LSH,1,sodium,Metal/cations,high,missing,missing,missing,1
5LVG,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
5LVH,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
5LVI,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
5LVJ,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
5LVK,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,1
5LXW,1,sodium,Metal/cations,very high,acidic,ambient,batch,1
5MJJ,1,sodium,Metal/cations,high,missing,cold,batch,1
5MYY,1,sodium,Metal/cations,very high,missing,ambient,vapor diffusion - hanging drop,1
5NBJ,1,sodium,Metal/cations,missing,missing,missing,missing,1
5NDD,1,sodium,Metal/cations,mid,missing,missing,missing,1
5NDZ,1,sodium,Metal/cations,mid,missing,missing,missing,1
5NE0,1,sodium,Metal/cations,very high,missing,missing,missing,1
5NJ1,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
5NJM,1,sodium,Metal/cations,low-mid,acidic,ambient,batch,0
5NJP,1,sodium,Metal/cations,high,acidic,cold,batch,1
5NJQ,1,sodium,Metal/cations,high,missing,cold,batch,1
5NJR,1,sodium,Metal/cations,high,acidic,cold,batch,1
5NJS,1,sodium,Metal/cations,high,acidic,cold,batch,1
5O6Q,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
5OB6,1,sodium,Metal/cations,very high,missing,ambient,vapor diffusion - hanging drop,1
5OB7,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,1
5OB8,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,1
5OB9,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
5OER,1,sodium,Metal/cations,missing,missing,ambient,batch,1
5OLE,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
5TK0,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
5UVJ,1,sodium,Metal/cations,high,acidic,ambient,batch,1
5V4G,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
5V4H,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
5V4I,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
5VJO,1,sodium,Metal/cations,mid,missing,missing,missing,1
5VJQ,1,sodium,Metal/cations,mid,missing,missing,missing,0
5WR9,1,sodium,Metal/cations,missing,missing,ambient,batch,1
5WRA,1,sodium,Metal/cations,missing,missing,warm,batch,1
5WRB,1,sodium,Metal/cations,missing,missing,ambient,batch,1
5XUW,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - sitting drop,0
5YKY,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
5ZBQ,1,sodium,Metal/cations,mid,missing,missing,missing,0
5ZTY,1,sodium,Metal/cations,mid,mildly acidic,ambient,lipidic cubic phase,0
6A4N,1,sodium,Metal/cations,high,acidic,warm,vapor diffusion - unspecified,1
6A4O,1,sodium,Metal/cations,high,acidic,warm,vapor diffusion - hanging drop,0
6A4P,1,sodium,Metal/cations,high,acidic,warm,vapor diffusion - hanging drop,1
6A4Q,1,sodium,Metal/cations,high,acidic,warm,vapor diffusion - hanging drop,1
6ABN,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
6ABZ,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
6AC2,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
6AD5,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
6ADF,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
6AEA,1,sodium,Metal/cations,very high,missing,ambient,vapor diffusion - hanging drop,1
6AGN,1,sodium,Metal/cations,very high,missing,missing,missing,1
6AGR,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
6AHH,1,sodium,Metal/cations,very high,missing,ambient,vapor diffusion - hanging drop,1
6AHL,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
6APM,1,sodium,Metal/cations,high,acidic,ambient,small tubes,1
6B7U,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,1
6B7V,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,1
6B7W,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - sitting drop,1
6BO1,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
6BO2,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
6BRE,1,sodium,Metal/cations,very high,acidic,warm,vapor diffusion - hanging drop,1
6CIW,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - sitting drop,0
6D6E,1,sodium,Metal/cations,mid,missing,missing,missing,0
6D6F,1,sodium,Metal/cations,mid,missing,missing,missing,0
6D6G,1,sodium,Metal/cations,mid,missing,missing,missing,0
6D6H,1,sodium,Metal/cations,mid,missing,missing,missing,0
6D9I,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6F1L,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6F1M,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6F1O,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6F1P,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
6F1R,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
6F2I,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,1
6F2J,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,1
6F2K,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
6F9X,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6F9Y,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6F9Z,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6FA0,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6FRO,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,1
6FRQ,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
6FSJ,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - sitting drop,0
6FTR,1,sodium,Metal/cations,missing,acidic,ambient,batch,1
6G5C,1,sodium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,1
6G5Y,1,sodium,Metal/cations,mid,acidic,cold,vapor diffusion - hanging drop,0
6G8A,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,1
6GF0,1,sodium,Metal/cations,mid,missing,ambient,batch,0
6GOB,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6GOH,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6GOI,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6GOJ,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6H0K,1,sodium,Metal/cations,missing,missing,ambient,batch,0
6H0L,1,sodium,Metal/cations,missing,acidic,ambient,batch,0
6H79,1,sodium,Metal/cations,high,missing,missing,missing,1
6HT2,1,sodium,Metal/cations,very high,missing,ambient,vapor diffusion - hanging drop,0
6HU5,1,sodium,Metal/cations,very high,missing,missing,unspecified/other,0
6HY8,1,sodium,Metal/cations,very high,missing,missing,missing,1
6IG6,1,sodium,Metal/cations,missing,missing,ambient,small tubes,1
6IRJ,1,sodium,Metal/cations,missing,acidic,ambient,small tubes,1
6JB2,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
6JB5,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
6JB8,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
6JXP,1,sodium,Metal/cations,missing,missing,ambient,small tubes,0
6JXQ,1,sodium,Metal/cations,missing,missing,ambient,small tubes,0
6JZI,1,sodium,Metal/cations,missing,missing,ambient,batch,1
6K5Q,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
6K69,1,sodium,Metal/cations,very high,missing,ambient,vapor diffusion - sitting drop,0
6K8G,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,1
6KCB,1,sodium,Metal/cations,missing,acidic,ambient,small tubes,1
6KCD,1,sodium,Metal/cations,missing,acidic,ambient,small tubes,1
6KD1,1,sodium,Metal/cations,missing,missing,ambient,small tubes,1
6LFH,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
6LL3,1,sodium,Metal/cations,missing,acidic,ambient,small tubes,0
6LT5,1,sodium,Metal/cations,high,acidic,cold,counter-diffusion,1
6MQV,1,sodium,Metal/cations,mid,acidic,ambient,batch,1
6MUZ,1,sodium,Metal/cations,very high,acidic,cold,vapor diffusion - hanging drop,1
6MX9,1,sodium,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,1
6O2H,1,sodium,Metal/cations,mid,missing,missing,missing,0
6OBA,1,sodium,Metal/cations,mid,mildly basic,ambient,lipidic cubic phase,0
6P4D,1,sodium,Metal/cations,mid,missing,ambient,evaporation,1
6PL9,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,1
6PLA,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,1
6PLB,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,1
6Q88,1,sodium,Metal/cations,mid,acidic,ambient,batch,0
6Q8R,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - hanging drop,1
6Q8T,1,sodium,Metal/cations,mid,acidic,ambient,batch,0
6QEA,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6QNB,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6QQ3,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,1
6QQC,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,0
6QQD,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,0
6QQE,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,0
6QQF,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,0
6QWY,1,sodium,Metal/cations,missing,missing,missing,missing,1
6QXW,1,sodium,Metal/cations,mid,acidic,cold,vapor diffusion - sitting drop,1
6QXX,1,sodium,Metal/cations,mid,acidic,cold,vapor diffusion - sitting drop,1
6QXY,1,sodium,Metal/cations,mid,acidic,cold,vapor diffusion - sitting drop,1
6QY0,1,sodium,Metal/cations,mid,acidic,cold,vapor diffusion - sitting drop,1
6QY1,1,sodium,Metal/cations,mid,acidic,cold,vapor diffusion - sitting drop,1
6QY2,1,sodium,Metal/cations,mid,acidic,cold,vapor diffusion - sitting drop,1
6QY4,1,sodium,Metal/cations,mid,acidic,cold,vapor diffusion - sitting drop,1
6QY5,1,sodium,Metal/cations,mid,acidic,cold,vapor diffusion - sitting drop,1
6RNB,1,sodium,Metal/cations,low-mid,missing,missing,missing,1
6RNC,1,sodium,Metal/cations,low-mid,missing,missing,missing,1
6RO3,1,sodium,Metal/cations,very high,missing,missing,missing,1
6RO5,1,sodium,Metal/cations,very high,missing,missing,missing,1
6RT1,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
6RT3,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,1
6RT9,1,sodium,Metal/cations,mid,acidic,warm,vapor diffusion - hanging drop,0
6RTA,1,sodium,Metal/cations,mid,acidic,warm,vapor diffusion - hanging drop,1
6RXI,1,sodium,Metal/cations,missing,acidic,ambient,batch,1
6S7N,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6SET,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
6SEU,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
