pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
2AGE,1,bis-tris,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2AGG,1,bis-tris,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2AGI,1,bis-tris,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2AH4,1,bis-tris,Organic ligands/additives,missing,acidic,ambient,vapor diffusion - hanging drop,0
2UUY,1,bis-tris,Organic ligands/additives,mid,missing,missing,missing,0
3M7Q,1,bis-tris,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
3ZC8,1,bis-tris,Organic ligands/additives,mid,neutral,missing,unspecified/other,0
4AB8,1,bis-tris,Organic ligands/additives,low-mid,mildly acidic,missing,unspecified/other,0
4AB9,1,bis-tris,Organic ligands/additives,low-mid,mildly acidic,missing,unspecified/other,0
4ABA,1,bis-tris,Organic ligands/additives,low-mid,mildly acidic,missing,unspecified/other,0
4ABB,1,bis-tris,Organic ligands/additives,low-mid,mildly acidic,missing,unspecified/other,0
4ABD,1,bis-tris,Organic ligands/additives,low-mid,mildly acidic,missing,unspecified/other,0
4ABE,1,bis-tris,Organic ligands/additives,low-mid,mildly acidic,missing,unspecified/other,0
4ABF,1,bis-tris,Organic ligands/additives,low-mid,mildly acidic,missing,unspecified/other,0
4ABG,1,bis-tris,Organic ligands/additives,low-mid,mildly acidic,missing,unspecified/other,0
4ABH,1,bis-tris,Organic ligands/additives,low-mid,mildly acidic,missing,unspecified/other,0
4GUX,1,bis-tris,Organic ligands/additives,mid,neutral,cold,vapor diffusion - hanging drop,0
4NCY,1,bis-tris,Organic ligands/additives,mid,neutral,cold,unspecified/other,0
5LGO,1,bis-tris,Organic ligands/additives,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6BX8,1,bis-tris,Organic ligands/additives,mid,acidic,ambient,vapor diffusion - hanging drop,0
6KV2,1,bis-tris,Organic ligands/additives,high,missing,missing,missing,0
9BOT,1,bis-tris,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
9PNO,1,bis-tris,Organic ligands/additives,low-mid,missing,ambient,vapor diffusion - sitting drop,0
1EZS,1,cacodylate,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
1EZU,1,cacodylate,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
1LU0,1,cacodylate,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - hanging drop,0
1TIO,1,cacodylate,Organic ligands/additives,mid,mildly acidic,missing,vapor diffusion - hanging drop,0
2G5N,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
2G5V,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
2G8T,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
3E8L,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,evaporation,0
3MFJ,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
3MI4,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4I8G,1,cacodylate,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8H,1,cacodylate,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8J,1,cacodylate,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8K,1,cacodylate,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8L,1,cacodylate,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4KTU,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - sitting drop,0
4WWY,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4WXV,1,cacodylate,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - hanging drop,0
5F6M,1,cacodylate,Organic ligands/additives,mid,missing,ambient,vapor diffusion - hanging drop,0
6EAV,1,cacodylate,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6EAX,1,cacodylate,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6QIH,1,cacodylate,Organic ligands/additives,mid,missing,ambient,vapor diffusion - hanging drop,0
8UO7,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
8UTL,1,cacodylate,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
1AQ7,1,hepes,Organic ligands/additives,mid,basic,missing,unspecified/other,0
1BZX,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
1C9P,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
1EJM,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
1FXY,1,hepes,Organic ligands/additives,mid,mildly basic,missing,unspecified/other,0
1G6X,1,hepes,Organic ligands/additives,high,mildly basic,ambient,vapor diffusion - hanging drop,0
1K6U,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1P2I,1,hepes,Organic ligands/additives,mid,mildly basic,warm,vapor diffusion - hanging drop,0
1P2J,1,hepes,Organic ligands/additives,mid,mildly basic,warm,vapor diffusion - hanging drop,0
1P2K,1,hepes,Organic ligands/additives,mid,mildly basic,warm,vapor diffusion - hanging drop,0
1QLQ,1,hepes,Organic ligands/additives,high,mildly basic,ambient,vapor diffusion - hanging drop,0
1S5S,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
1S6F,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
1S6H,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
1S81,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
1S82,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
1S83,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
1S84,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
1S85,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
1ZR0,1,hepes,Organic ligands/additives,missing,mildly basic,warm,vapor diffusion - sitting drop,0
2A31,1,hepes,Organic ligands/additives,missing,mildly basic,warm,vapor diffusion - hanging drop,0
2A32,1,hepes,Organic ligands/additives,missing,mildly basic,warm,vapor diffusion - hanging drop,0
2EEK,1,hepes,Organic ligands/additives,missing,mildly basic,ambient,vapor diffusion - unspecified,0
2FI3,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
2FI4,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
2FI5,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
2FTL,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
2FTM,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
2G5N,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
2G5V,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
2G81,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
2G8T,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
2ILN,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
2J9N,1,hepes,Organic ligands/additives,very high,neutral,ambient,vapor diffusion - sitting drop,0
2O9Q,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
2PLX,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
2QN5,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3BTE,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3BTF,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3BTG,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3BTT,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3D65,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3MFJ,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
3MI4,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
3NK8,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3NKK,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3OTJ,1,hepes,Organic ligands/additives,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
3RU4,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
3VPK,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4I8G,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8H,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8J,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8K,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8L,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4M7G,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
4NCY,1,hepes,Organic ligands/additives,low-mid,neutral,cold,unspecified/other,0
4NIV,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
4TPY,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - unspecified,0
4TTK,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4U30,1,hepes,Organic ligands/additives,high,missing,missing,missing,0
5DJ7,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5DK1,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5F6M,1,hepes,Organic ligands/additives,low-mid,missing,ambient,vapor diffusion - hanging drop,0
5KWM,1,hepes,Organic ligands/additives,mid,mildly basic,warm,vapor diffusion - sitting drop,0
5LH4,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
5LH8,1,hepes,Organic ligands/additives,low-mid,missing,missing,missing,0
5MN1,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNA,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNB,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNC,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNE,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5MNF,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNG,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNH,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNK,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNL,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNM,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNN,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNO,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNP,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNQ,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5MNX,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNY,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNZ,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MO0,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MO1,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MO2,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MON,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MOO,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MOP,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MOQ,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MOR,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MOS,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5TP0,1,hepes,Organic ligands/additives,high,mildly basic,ambient,vapor diffusion - hanging drop,0
5XW8,1,hepes,Organic ligands/additives,mid,mildly basic,warm,vapor diffusion - hanging drop,0
5XW9,1,hepes,Organic ligands/additives,mid,mildly basic,warm,vapor diffusion - hanging drop,0
5XWJ,1,hepes,Organic ligands/additives,mid,mildly basic,warm,vapor diffusion - hanging drop,0
5YCZ,1,hepes,Organic ligands/additives,high,mildly basic,ambient,vapor diffusion - hanging drop,0
6DWR,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6EAT,1,hepes,Organic ligands/additives,high,mildly basic,ambient,vapor diffusion - sitting drop,0
6EAU,1,hepes,Organic ligands/additives,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
6EAW,1,hepes,Organic ligands/additives,high,mildly basic,ambient,vapor diffusion - sitting drop,0
6FPY,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - unspecified,0
6FPZ,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
6MRQ,1,hepes,Organic ligands/additives,high,mildly basic,ambient,vapor diffusion - sitting drop,0
6QL0,1,hepes,Organic ligands/additives,high,missing,missing,missing,0
6SUX,1,hepes,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - unspecified,0
6SV0,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SV6,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SV8,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SV9,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVB,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVD,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVG,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVI,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVJ,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVN,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVR,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVU,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVV,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVW,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVX,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVZ,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SW0,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6XYG,1,hepes,Organic ligands/additives,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6XYK,1,hepes,Organic ligands/additives,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6YIS,1,hepes,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - unspecified,0
6YIT,1,hepes,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YIU,1,hepes,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YIV,1,hepes,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YIW,1,hepes,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YIX,1,hepes,Organic ligands/additives,missing,missing,missing,missing,0
6YIY,1,hepes,Organic ligands/additives,missing,missing,missing,missing,0
6YZA,1,hepes,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YZC,1,hepes,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - sitting drop,0
6ZFJ,1,hepes,Organic ligands/additives,missing,missing,missing,missing,0
6ZFK,1,hepes,Organic ligands/additives,missing,missing,missing,missing,0
7AL8,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
7AYS,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
7QE8,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
7QE9,1,hepes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
7Z9F,1,hepes,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8IYV,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8IZH,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8IZI,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8IZK,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8KDU,1,hepes,Organic ligands/additives,mid,missing,ambient,vapor diffusion - unspecified,0
8XNI,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8XNJ,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
9KK4,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
9KK5,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
9PCT,1,hepes,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
9PDA,1,hepes,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
1BJU,1,mes,Organic ligands/additives,trace-low,mildly acidic,missing,unspecified/other,0
1BJV,1,mes,Organic ligands/additives,trace-low,mildly acidic,missing,unspecified/other,0
1C1O,1,mes,Organic ligands/additives,mid,missing,missing,missing,0
1C1P,1,mes,Organic ligands/additives,mid,missing,missing,missing,0
1C5U,1,mes,Organic ligands/additives,mid,mildly acidic,missing,vapor diffusion - unspecified,0
1C9T,1,mes,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
1C9T,2,mes,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
1F0T,1,mes,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
1F0U,1,mes,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
1QB1,1,mes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
1V2V,1,mes,Organic ligands/additives,missing,missing,missing,missing,0
1XUK,1,mes,Organic ligands/additives,high,mildly acidic,missing,unspecified/other,0
1Y3U,1,mes,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1Y3V,1,mes,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2AYW,1,mes,Organic ligands/additives,trace-low,mildly acidic,ambient,vapor diffusion - hanging drop,0
2XTT,1,mes,Organic ligands/additives,trace-low,acidic,missing,unspecified/other,0
2ZHD,1,mes,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
2ZQ2,1,mes,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
3LJJ,1,mes,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
3LJO,1,mes,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
3T25,1,mes,Organic ligands/additives,mid,missing,missing,missing,0
3T28,1,mes,Organic ligands/additives,mid,missing,missing,missing,0
3U1J,1,mes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - sitting drop,0
4AOQ,1,mes,Organic ligands/additives,low-mid,missing,ambient,vapor diffusion - hanging drop,0
4AOR,1,mes,Organic ligands/additives,low-mid,missing,ambient,vapor diffusion - hanging drop,0
4HGC,1,mes,Organic ligands/additives,low-mid,missing,missing,missing,0
4J2K,1,mes,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
5DKM,1,mes,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
5YVU,1,mes,Organic ligands/additives,mid,missing,missing,missing,0
6BVH,1,mes,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
6D40,1,mes,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6NTT,1,mes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - sitting drop,0
7JWX,1,mes,Organic ligands/additives,low-mid,missing,missing,missing,0
7QIQ,1,mes,Organic ligands/additives,high,neutral,ambient,vapor diffusion - sitting drop,0
7QIR,1,mes,Organic ligands/additives,high,neutral,ambient,vapor diffusion - sitting drop,0
7QIS,1,mes,Organic ligands/additives,high,neutral,ambient,vapor diffusion - sitting drop,0
7QIT,1,mes,Organic ligands/additives,high,neutral,ambient,vapor diffusion - sitting drop,0
8HNR,1,mes,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
9BOS,1,mes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
1AN1,1,tris,Organic ligands/additives,mid,basic,missing,unspecified/other,0
1C1Q,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
1C1R,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
1C1T,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
1C5P,1,tris,Organic ligands/additives,mid,mildly basic,missing,vapor diffusion - unspecified,0
1C5Q,1,tris,Organic ligands/additives,mid,mildly basic,missing,vapor diffusion - unspecified,0
1C5S,1,tris,Organic ligands/additives,mid,mildly basic,missing,vapor diffusion - unspecified,0
1C5T,1,tris,Organic ligands/additives,mid,mildly basic,missing,vapor diffusion - unspecified,0
1C5V,1,tris,Organic ligands/additives,mid,mildly basic,missing,vapor diffusion - unspecified,0
1EB2,1,tris,Organic ligands/additives,low-mid,missing,missing,missing,0
1EZS,1,tris,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
1EZU,1,tris,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
1FY8,1,tris,Organic ligands/additives,missing,basic,ambient,vapor diffusion - hanging drop,0
1G3B,1,tris,Organic ligands/additives,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1G3C,1,tris,Organic ligands/additives,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1G3D,1,tris,Organic ligands/additives,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1G3E,1,tris,Organic ligands/additives,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1H4W,1,tris,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1JRS,1,tris,Organic ligands/additives,low-mid,missing,missing,missing,0
1JRT,1,tris,Organic ligands/additives,low-mid,missing,missing,missing,0
1MBQ,1,tris,Organic ligands/additives,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1P2M,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1P2N,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1P2O,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1P2Q,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1QA0,1,tris,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
1QB6,1,tris,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
1QB9,1,tris,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
1QBN,1,tris,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
1QBO,1,tris,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
1QCP,1,tris,Organic ligands/additives,missing,basic,missing,vapor diffusion - unspecified,0
1QL9,1,tris,Organic ligands/additives,low-mid,neutral,missing,unspecified/other,0
1T7C,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1T8L,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1T8M,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1T8N,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1T8O,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1XUF,1,tris,Organic ligands/additives,high,mildly basic,missing,unspecified/other,0
1XUG,1,tris,Organic ligands/additives,high,mildly basic,missing,unspecified/other,0
1XUH,1,tris,Organic ligands/additives,high,mildly basic,missing,unspecified/other,0
1XUJ,1,tris,Organic ligands/additives,high,mildly basic,missing,unspecified/other,0
2AGE,1,tris,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2AGG,1,tris,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2AGI,1,tris,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2AH4,1,tris,Organic ligands/additives,missing,acidic,ambient,vapor diffusion - hanging drop,0
2BY5,1,tris,Organic ligands/additives,mid,missing,missing,unspecified/other,0
2BY6,1,tris,Organic ligands/additives,mid,missing,missing,unspecified/other,0
2BY7,1,tris,Organic ligands/additives,mid,missing,missing,unspecified/other,0
2BY8,1,tris,Organic ligands/additives,mid,missing,missing,unspecified/other,0
2BY9,1,tris,Organic ligands/additives,mid,missing,missing,unspecified/other,0
2BYA,1,tris,Organic ligands/additives,mid,missing,missing,unspecified/other,0
2CMY,1,tris,Organic ligands/additives,low-mid,mildly basic,missing,unspecified/other,0
2D8W,1,tris,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
2F3C,1,tris,Organic ligands/additives,mid,basic,warm,vapor diffusion - sitting drop,0
2FX4,1,tris,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
2FX6,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - unspecified,0
