group_id,species_group_id,pdb_id,crystal_id,protein,species_name,species_major_class,species_minor_class,species_role_class,is_ion_like,is_anion,is_cation,is_metal_cation,is_monovalent_cation,is_divalent_cation,is_screen_relevant_anion,is_buffer_like,is_solvent_like,is_polymeric_precipitant,is_polyol_like,is_ionic_liquid_or_des,condition_segment_count,has_numeric_concentration,concentration_value_count,concentration_numeric_min,concentration_numeric_max,concentration_numeric_mean,concentration_unit_primary,concentration_unit_family,molar_equivalent_min,molar_equivalent_max,molar_equivalent_mean,concentration_bin,method_family,p_h,temp_k,observed_in_structure,observed_in_structure_label,explicit_entity_present_label,retained_multicopy_label,explicit_entity_count,explicit_compound_count,solvent_content_percent,solvent_content_regime,matthews_density,resolution_high_a,resolution_regime,space_group_hm
lysozyme|6QXY|1,lysozyme|6QXY|1|sodium,6QXY,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.75,50.0,25.375,mixed,molar,0.05,0.75,0.4,mid,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,0,41.84,intermediate,2.11,1.7,high,P 43 21 2
lysozyme|6QY0|1,lysozyme|6QY0|1|sodium,6QY0,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.75,50.0,25.375,mixed,molar,0.05,0.75,0.4,mid,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,0,41.84,intermediate,2.11,1.7,high,P 43 21 2
lysozyme|6QY1|1,lysozyme|6QY1|1|sodium,6QY1,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.75,50.0,25.375,mixed,molar,0.05,0.75,0.4,mid,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,0,41.84,intermediate,2.11,1.7,high,P 43 21 2
lysozyme|6QY2|1,lysozyme|6QY2|1|sodium,6QY2,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.75,50.0,25.375,mixed,molar,0.05,0.75,0.4,mid,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,0,41.84,intermediate,2.11,1.7,high,P 43 21 2
lysozyme|6QY4|1,lysozyme|6QY4|1|sodium,6QY4,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.75,50.0,25.375,mixed,molar,0.05,0.75,0.4,mid,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,0,41.84,intermediate,2.11,1.84,medium,P 43 21 2
lysozyme|6QY5|1,lysozyme|6QY5|1|sodium,6QY5,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.75,50.0,25.375,mixed,molar,0.05,0.75,0.4,mid,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,0,41.84,intermediate,2.11,1.84,medium,P 43 21 2
lysozyme|6RNB|1,lysozyme|6RNB|1|sodium,6RNB,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,50.0,50.0,50.0,mM,molar,0.05,0.05,0.05,low_to_mid,,,,yes,1,1,0,1,0,,,,,,
lysozyme|6RNC|1,lysozyme|6RNC|1|sodium,6RNC,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,50.0,50.0,50.0,mM,molar,0.05,0.05,0.05,low_to_mid,,,,yes,1,1,0,1,0,,,,,,
lysozyme|6RO3|1,lysozyme|6RO3|1|sodium,6RO3,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,10.0,20.0,15.0,mixed,mixed,20.0,20.0,20.0,very_high,,,,yes,1,1,0,1,0,,,,,,
lysozyme|6RO5|1,lysozyme|6RO5|1|sodium,6RO5,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,10.0,20.0,15.0,mixed,mixed,20.0,20.0,20.0,very_high,,,,yes,1,1,0,1,0,,,,,,
lysozyme|6RT1|1,lysozyme|6RT1|1|sodium,6RT1,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,10.0,100.0,55.0,mixed,mixed,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,4.8,293.0,yes,1,1,0,1,0,38.35,compact,2.0,1.34,high,P 43 21 2
lysozyme|6RT3|1,lysozyme|6RT3|1|sodium,6RT3,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,10.0,5.05,mixed,mixed,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,,293.0,yes,1,1,0,1,0,38.39,compact,2.0,1.05,high,P 43 21 2
lysozyme|6RT9|1,lysozyme|6RT9|1|sodium,6RT9,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.2,3.0,1.6,mixed,mixed,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,4.7,310.0,no,0,0,0,0,0,42.29,intermediate,2.13,1.55,high,P 21 21 21
lysozyme|6RTA|1,lysozyme|6RTA|1|sodium,6RTA,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.2,3.0,1.6,mixed,mixed,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,4.7,310.0,yes,1,1,0,1,0,38.58,compact,2.0,1.8,high,P 43 21 2
lysozyme|6RXI|1,lysozyme|6RXI|1|sodium,6RXI,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,20.0,20.0,20.0,%,percent,,,,nonmolar_numeric,batch,3.0,293.0,yes,1,1,0,1,0,42.65,intermediate,2.14,2.0,medium,P 43 21 2
lysozyme|6S7N|1,lysozyme|6S7N|1|sodium,6S7N,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,0.2,0.15000000000000002,M,molar,0.1,0.2,0.15000000000000002,mid,vapor diffusion - hanging drop,5.5,298.0,no,0,0,0,0,0,26.21,compact,1.67,1.2,high,P 21 21 21
lysozyme|6SET|1,lysozyme|6SET|1|sodium,6SET,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,0.1,20.0,6.900000000000001,mixed,mixed,0.1,0.6,0.35,mid,vapor diffusion - hanging drop,4.5,293.0,yes,1,1,0,1,0,37.0,compact,1.95,1.9,medium,P 43 21 2
lysozyme|6SEU|1,lysozyme|6SEU|1|sodium,6SEU,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,0.1,20.0,6.900000000000001,mixed,mixed,0.1,0.6,0.35,mid,vapor diffusion - hanging drop,4.5,293.0,no,0,0,0,0,0,38.77,compact,2.01,1.95,medium,P 43 21 2
lysozyme|6SEW|1,lysozyme|6SEW|1|sodium,6SEW,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,0.1,20.0,6.900000000000001,mixed,mixed,0.1,0.6,0.35,mid,vapor diffusion - hanging drop,4.5,293.0,no,0,0,0,0,0,39.02,compact,2.02,2.12,medium,P 43 21 2
lysozyme|6SEX|1,lysozyme|6SEX|1|sodium,6SEX,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,0.1,20.0,6.900000000000001,mixed,mixed,0.1,0.6,0.35,mid,vapor diffusion - hanging drop,4.5,293.0,no,0,0,0,0,0,38.56,compact,2.0,1.78,high,P 43 21 2
lysozyme|6SEZ|1,lysozyme|6SEZ|1|sodium,6SEZ,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,0.1,20.0,6.900000000000001,mixed,mixed,0.1,0.6,0.35,mid,vapor diffusion - hanging drop,4.5,293.0,yes,1,1,0,1,0,37.87,compact,1.98,2.22,medium,P 43 21 2
lysozyme|6SIJ|1,lysozyme|6SIJ|1|sodium,6SIJ,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,1.0,50.0,25.333333333333332,mixed,mixed,0.05,1.0,0.525,high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,0,29.7,compact,1.75,1.61,high,P 43 21 2
lysozyme|6SIK|1,lysozyme|6SIK|1|sodium,6SIK,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,1.0,50.0,25.333333333333332,mixed,mixed,0.05,1.0,0.525,high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,0,29.1,compact,1.73,1.61,high,P 43 21 2
lysozyme|6SIL|1,lysozyme|6SIL|1|sodium,6SIL,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,1.0,50.0,25.333333333333332,mixed,mixed,0.05,1.0,0.525,high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,0,29.7,compact,1.75,1.61,high,P 43 21 2
lysozyme|6SIM|1,lysozyme|6SIM|1|sodium,6SIM,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,1.0,50.0,25.333333333333332,mixed,mixed,0.05,1.0,0.525,high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,0,29.7,compact,1.75,1.61,high,P 43 21 2
lysozyme|6SR0|1,lysozyme|6SR0|1|sodium,6SR0,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,20.0,10.05,mixed,mixed,0.1,0.1,0.1,mid,batch,3.0,277.0,yes,1,1,0,1,0,35.11,compact,1.9,2.32,medium,P 43 21 2
lysozyme|6SR1|1,lysozyme|6SR1|1|sodium,6SR1,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,20.0,10.05,mixed,mixed,0.1,0.1,0.1,mid,batch,3.0,277.0,yes,1,1,0,1,0,35.11,compact,1.9,2.32,medium,P 43 21 2
lysozyme|6SR2|1,lysozyme|6SR2|1|sodium,6SR2,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,20.0,10.05,mixed,mixed,0.1,0.1,0.1,mid,batch,3.0,277.0,yes,1,1,0,1,0,35.11,compact,1.9,2.32,medium,P 43 21 2
lysozyme|6SR3|1,lysozyme|6SR3|1|sodium,6SR3,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,20.0,10.05,mixed,mixed,0.1,0.1,0.1,mid,batch,3.0,277.0,yes,1,1,0,1,0,35.11,compact,1.9,2.32,medium,P 43 21 2
lysozyme|6SR4|1,lysozyme|6SR4|1|sodium,6SR4,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,20.0,10.05,mixed,mixed,0.1,0.1,0.1,mid,batch,3.0,277.0,yes,1,1,0,1,0,35.11,compact,1.9,2.32,medium,P 43 21 2
lysozyme|6SR5|1,lysozyme|6SR5|1|sodium,6SR5,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,20.0,10.05,mixed,mixed,0.1,0.1,0.1,mid,batch,3.0,277.0,yes,1,1,0,1,0,35.11,compact,1.9,2.32,medium,P 43 21 2
lysozyme|6SYC|1,lysozyme|6SYC|1|sodium,6SYC,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.3,0.3,0.3,M,molar,0.3,0.3,0.3,mid,vapor diffusion - hanging drop,6.5,298.0,yes,1,1,0,1,0,41.92,intermediate,2.12,1.38,high,P 21 21 21
lysozyme|6SYD|1,lysozyme|6SYD|1|sodium,6SYD,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,4,1,3,0.1,0.3,0.16666666666666666,M,molar,0.1,0.3,0.16666666666666666,mid,vapor diffusion - hanging drop,4.5,298.0,yes,1,1,0,1,0,38.71,compact,2.01,1.1,high,P 43 21 2
lysozyme|6SYE|1,lysozyme|6SYE|1|sodium,6SYE,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,3,1,4,0.1,0.3,0.2,M,molar,0.1,0.3,0.2,mid,vapor diffusion - hanging drop,7.0,298.0,no,0,0,0,0,0,40.96,intermediate,2.08,0.97,high,P 21 21 21
lysozyme|6T6C|1,lysozyme|6T6C|1|sodium,6T6C,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,3.0,3.0,3.0,M,molar,3.0,3.0,3.0,very_high,vapor diffusion - hanging drop,3.5,293.0,no,0,0,0,0,0,46.77,intermediate,2.31,1.25,high,P 21 21 21
lysozyme|6TVL|1,lysozyme|6TVL|1|sodium,6TVL,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,1.5,0.8,M,molar,0.1,1.5,0.8,high,vapor diffusion - sitting drop,4.6,289.0,yes,1,1,0,1,0,37.51,compact,1.97,1.4,high,P 43 21 2
lysozyme|6TVY|1,lysozyme|6TVY|1|sodium,6TVY,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,3,10.0,50.0,33.333333333333336,mixed,mixed,0.01,0.04,0.025,low_to_mid,vapor diffusion - sitting drop,4.5,293.0,yes,1,1,0,1,0,40.8,intermediate,2.08,1.51,high,P 43 21 2
lysozyme|6W7P|1,lysozyme|6W7P|1|sodium,6W7P,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,,,,missing,missing,,,,missing,liquid diffusion,4.6,296.0,yes,1,1,0,1,0,38.98,compact,2.02,1.6,high,P 43 21 2
lysozyme|6W8E|1,lysozyme|6W8E|1|sodium,6W8E,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,,,,missing,missing,,,,missing,liquid diffusion,4.6,296.0,no,0,0,0,0,0,29.1,compact,1.76,2.67,lower,P 43 21 2
lysozyme|6WEB|1,lysozyme|6WEB|1|sodium,6WEB,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,batch,3.5,293.0,no,0,0,0,0,0,40.56,intermediate,2.07,2.1,medium,P 43 21 2
lysozyme|6WEC|1,lysozyme|6WEC|1|sodium,6WEC,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,batch,3.5,293.0,no,0,0,0,0,0,40.56,intermediate,2.07,2.1,medium,P 43 21 2
lysozyme|6WGO|1,lysozyme|6WGO|1|sodium,6WGO,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0.1,0.8,0.45,M,molar,0.1,0.8,0.45,mid,vapor diffusion - hanging drop,4.7,291.0,yes,1,1,0,1,0,39.52,compact,2.03,1.3,high,P 43 21 2
lysozyme|6WRL|1,lysozyme|6WRL|1|sodium,6WRL,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0.1,0.8,0.45,M,molar,0.1,0.8,0.45,mid,vapor diffusion - hanging drop,4.7,291.0,yes,1,1,0,1,0,38.93,compact,2.01,1.35,high,P 43 21 2
lysozyme|6WRM|1,lysozyme|6WRM|1|sodium,6WRM,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0.1,0.8,0.45,M,molar,0.1,0.8,0.45,mid,vapor diffusion - hanging drop,4.7,291.0,yes,1,1,0,1,0,39.93,compact,2.05,1.55,high,P 43 21 2
lysozyme|6WX5|1,lysozyme|6WX5|1|sodium,6WX5,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0.1,0.8,0.45,M,molar,0.1,0.8,0.45,mid,vapor diffusion - hanging drop,4.7,291.0,yes,1,1,0,1,0,38.91,compact,2.01,1.3,high,P 43 21 2
lysozyme|6YBF|1,lysozyme|6YBF|1|sodium,6YBF,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,5.0,5.0,5.0,% w/v,percent,,,,nonmolar_numeric,,,,yes,1,1,0,1,0,,,,,,
lysozyme|6YBI|1,lysozyme|6YBI|1|sodium,6YBI,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,5.0,5.0,5.0,% w/v,percent,,,,nonmolar_numeric,,,,yes,1,1,0,1,0,,,,,,
lysozyme|6YJX|1,lysozyme|6YJX|1|sodium,6YJX,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,0.1,12.5,4.266666666666667,mixed,mixed,0.1,0.2,0.15000000000000002,mid,,,,yes,1,1,0,1,0,,,,,,
lysozyme|6ZS8|1,lysozyme|6ZS8|1|sodium,6ZS8,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,0.1,20.0,6.900000000000001,mixed,mixed,0.1,0.6,0.35,mid,vapor diffusion - hanging drop,4.0,298.0,yes,1,1,0,1,0,33.94,compact,1.86,2.15,medium,P 43 21 2
lysozyme|7A70|1,lysozyme|7A70|1|sodium,7A70,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.7,0.7,0.7,M,molar,0.7,0.7,0.7,high,,,,yes,1,1,0,1,0,,,,,,
lysozyme|7AC2|1,lysozyme|7AC2|1|sodium,7AC2,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,4,19.04,100.0,59.26,mixed,mixed,0.068,0.1,0.084,low_to_mid,batch,,293.0,yes,1,1,0,1,0,39.09,compact,2.02,1.5,high,P 43 21 2
lysozyme|7AVE|1,lysozyme|7AVE|1|sodium,7AVE,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.05,0.15,0.1,M,molar,0.05,0.15,0.1,mid,microbatch,4.5,291.0,no,0,0,0,0,0,27.56,compact,1.7,0.98,high,P 1
lysozyme|7AVF|1,lysozyme|7AVF|1|sodium,7AVF,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,,,,missing,missing,,,,missing,batch,4.5,291.0,no,0,0,0,0,0,27.84,compact,1.7,1.0,high,P 1
lysozyme|7AVG|1,lysozyme|7AVG|1|sodium,7AVG,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,,,,missing,missing,,,,missing,batch,4.5,291.0,no,0,0,0,0,0,27.84,compact,1.7,1.0,high,P 1
lysozyme|7B9J|1,lysozyme|7B9J|1|sodium,7B9J,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,,,,missing,missing,,,,missing,vapor diffusion - sitting drop,4.5,293.0,yes,1,1,0,1,0,40.15,intermediate,2.06,2.2,medium,P 43 21 2
lysozyme|7BAZ|1,lysozyme|7BAZ|1|sodium,7BAZ,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,,,,missing,missing,,,,missing,vapor diffusion - sitting drop,4.5,293.0,yes,1,1,0,1,0,38.98,compact,2.02,1.3,high,P 43 21 2
lysozyme|7BB1|1,lysozyme|7BB1|1|sodium,7BB1,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,,,,missing,missing,,,,missing,vapor diffusion - sitting drop,4.5,293.0,yes,1,1,0,1,0,40.15,intermediate,2.06,1.3,high,P 43 21 2
lysozyme|7BCU|1,lysozyme|7BCU|1|sodium,7BCU,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,1.5,0.8,M,molar,0.1,1.5,0.8,high,vapor diffusion - sitting drop,4.6,289.0,yes,1,1,0,1,0,37.5,compact,1.97,0.98,high,P 43 21 2
lysozyme|7BCX|1,lysozyme|7BCX|1|sodium,7BCX,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,1.5,0.8,M,molar,0.1,1.5,0.8,high,vapor diffusion - sitting drop,4.6,289.0,yes,1,1,0,1,0,38.53,compact,2.0,1.06,high,P 43 21 2
lysozyme|7BD0|1,lysozyme|7BD0|1|sodium,7BD0,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,1.5,0.8,M,molar,0.1,1.5,0.8,high,vapor diffusion - sitting drop,4.6,289.0,yes,1,1,0,1,0,38.78,compact,2.01,1.06,high,P 43 21 2
lysozyme|7BDM|1,lysozyme|7BDM|1|sodium,7BDM,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,1.5,0.8,M,molar,0.1,1.5,0.8,high,vapor diffusion - sitting drop,4.6,289.0,yes,1,1,0,1,0,39.89,compact,2.05,1.07,high,P 43 21 2
lysozyme|7BDZ|1,lysozyme|7BDZ|1|sodium,7BDZ,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,0.6,0.35,M,molar,0.1,0.6,0.35,mid,vapor diffusion - hanging drop,4.5,293.0,no,0,0,0,0,0,37.79,compact,1.98,1.94,medium,P 43 21 2
lysozyme|7BE0|1,lysozyme|7BE0|1|sodium,7BE0,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,0.6,0.35,M,molar,0.1,0.6,0.35,mid,vapor diffusion - hanging drop,4.5,293.0,no,0,0,0,0,0,37.91,compact,1.98,1.62,high,P 43 21 2
lysozyme|7BE1|1,lysozyme|7BE1|1|sodium,7BE1,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,0.6,0.35,M,molar,0.1,0.6,0.35,mid,vapor diffusion - hanging drop,4.5,293.0,yes,1,1,0,1,0,38.94,compact,2.01,1.4,high,P 43 21 2
lysozyme|7BE2|1,lysozyme|7BE2|1|sodium,7BE2,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2.0,2.0,2.0,M,molar,2.0,2.0,2.0,very_high,vapor diffusion - hanging drop,7.5,293.0,yes,1,1,0,1,0,39.02,compact,2.02,1.65,high,P 43 21 2
lysozyme|7BEB|1,lysozyme|7BEB|1|sodium,7BEB,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,0.6,0.35,M,molar,0.1,0.6,0.35,mid,vapor diffusion - hanging drop,4.5,293.0,yes,1,1,0,1,0,38.82,compact,2.01,1.32,high,P 43 21 2
lysozyme|7BEC|1,lysozyme|7BEC|1|sodium,7BEC,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,4.5,293.0,yes,1,1,0,1,0,38.87,compact,2.01,1.74,high,P 43 21 2
lysozyme|7BHK|1,lysozyme|7BHK|1|sodium,7BHK,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,20.0,20.0,20.0,%,percent,,,,nonmolar_numeric,batch,,295.0,yes,1,1,0,1,0,40.25,intermediate,2.06,1.45,high,P 43 21 2
lysozyme|7BHL|1,lysozyme|7BHL|1|sodium,7BHL,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,20.0,20.0,20.0,%,percent,,,,nonmolar_numeric,batch,,295.0,yes,1,1,0,1,0,40.25,intermediate,2.06,1.45,high,P 43 21 2
lysozyme|7BHM|1,lysozyme|7BHM|1|sodium,7BHM,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,20.0,20.0,20.0,%,percent,,,,nonmolar_numeric,batch,,295.0,yes,1,1,0,1,0,40.25,intermediate,2.06,1.45,high,P 43 21 2
lysozyme|7BHN|1,lysozyme|7BHN|1|sodium,7BHN,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,20.0,20.0,20.0,%,percent,,,,nonmolar_numeric,batch,,295.0,yes,1,1,0,1,0,40.25,intermediate,2.06,1.45,high,P 43 21 2
lysozyme|7BMO|1,lysozyme|7BMO|1|sodium,7BMO,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,1.71,50.0,25.855,mixed,molar,0.05,1.71,0.88,high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,0,37.94,compact,1.98,1.9,medium,P 43 21 2
lysozyme|7BMP|1,lysozyme|7BMP|1|sodium,7BMP,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,1.71,50.0,25.855,mixed,molar,0.05,1.71,0.88,high,vapor diffusion - hanging drop,4.5,293.15,no,0,0,0,0,0,38.64,compact,2.0,1.9,medium,P 43 21 2
lysozyme|7BMQ|1,lysozyme|7BMQ|1|sodium,7BMQ,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,1.71,50.0,25.855,mixed,molar,0.05,1.71,0.88,high,vapor diffusion - hanging drop,4.5,293.15,no,0,0,0,0,0,38.23,compact,1.99,1.79,high,P 43 21 2
lysozyme|7BMR|1,lysozyme|7BMR|1|sodium,7BMR,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,1.71,50.0,25.855,mixed,molar,0.05,1.71,0.88,high,vapor diffusion - hanging drop,4.5,293.15,no,0,0,0,0,0,38.57,compact,2.0,1.78,high,P 43 21 2
lysozyme|7BMS|1,lysozyme|7BMS|1|sodium,7BMS,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,50.0,50.0,50.0,mM,molar,0.05,0.05,0.05,low_to_mid,vapor diffusion - hanging drop,4.5,293.15,no,0,0,0,0,0,31.5,compact,1.8,1.75,high,P 43 21 2
lysozyme|7BMT|1,lysozyme|7BMT|1|sodium,7BMT,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,1.71,50.0,25.855,mixed,molar,0.05,1.71,0.88,high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,0,38.67,compact,2.01,1.47,high,P 43 21 2
lysozyme|7BR5|1,lysozyme|7BR5|1|sodium,7BR5,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0.7,50.0,25.35,mixed,molar,0.05,0.7,0.375,mid,microbatch,4.5,293.0,yes,1,1,0,1,0,38.26,compact,1.99,1.0,high,P 43 21 2
lysozyme|7BTS|1,lysozyme|7BTS|1|sodium,7BTS,1,lysozyme,sodium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,180.0,180.0,180.0,mM,molar,0.18,0.18,0.18,mid,lipidic cubic phase,,293.0,yes,1,1,0,1,0,73.2,open,4.59,3.1,lower,C 1 2 1
